
-3.00000E+0	5.20100E+0	1.61500E+0
-2.90000E+0	5.20400E+0	1.60900E+0
-2.80000E+0	5.20900E+0	1.60300E+0
-2.70000E+0	5.21000E+0	1.61200E+0
-2.60000E+0	5.21600E+0	1.60800E+0
-2.50000E+0	5.22100E+0	1.60000E+0
-2.40000E+0	5.22300E+0	1.60900E+0
-2.30000E+0	5.22600E+0	1.60900E+0
-2.20000E+0	5.23200E+0	1.59100E+0
-2.10000E+0	5.23900E+0	1.60500E+0
-2.00000E+0	5.24400E+0	1.59600E+0
-1.90000E+0	5.25000E+0	1.58800E+0
-1.80000E+0	5.25500E+0	1.59600E+0
-1.70000E+0	5.26000E+0	1.60300E+0
-1.60000E+0	5.27100E+0	1.60000E+0
-1.50000E+0	5.28000E+0	1.60800E+0
-1.40000E+0	5.28700E+0	1.59900E+0
-1.30000E+0	5.29600E+0	1.60500E+0
-1.20000E+0	5.30600E+0	1.59700E+0
-1.10000E+0	5.32200E+0	1.59400E+0
-1.00000E+0	5.33800E+0	1.60300E+0
-9.00000E-1	5.34900E+0	1.61700E+0
-8.00000E-1	5.36800E+0	1.61300E+0
-7.00000E-1	5.39200E+0	1.61700E+0
-6.00000E-1	5.41600E+0	1.61500E+0
-5.00000E-1	5.44300E+0	1.63400E+0
-4.00000E-1	5.47700E+0	1.63200E+0
-3.00000E-1	5.51800E+0	1.63700E+0
-2.00000E-1	5.57000E+0	1.65200E+0
-1.00000E-1	5.63400E+0	1.66400E+0
0.00000E+0	5.71600E+0	1.67700E+0
1.00000E-1	5.82400E+0	1.71200E+0
2.00000E-1	5.96500E+0	1.73100E+0
3.00000E-1	6.15600E+0	1.82300E+0
4.00000E-1	6.41200E+0	1.92600E+0
5.00000E-1	6.78000E+0	2.37000E+0
6.00000E-1	7.28500E+0	5.22800E+0
7.00000E-1	7.90300E+0	2.04700E+1
8.00000E-1	8.51300E+0	2.04700E+1
9.00000E-1	-3.98000E-1	2.04700E+1
1.00000E+0	-2.04800E+1	2.04700E+1
1.10000E+0	-2.04800E+1	2.04700E+1
1.20000E+0	-2.04800E+1	2.04700E+1
1.30000E+0	-2.04800E+1	2.04700E+1
1.40000E+0	-2.04800E+1	2.04700E+1
1.50000E+0	-2.04800E+1	2.04700E+1
1.60000E+0	-2.04800E+1	2.04700E+1
1.70000E+0	-2.04800E+1	-1.65170E+1
1.80000E+0	-2.04800E+1	-8.93300E+0
1.90000E+0	-2.04800E+1	6.55500E+0
2.00000E+0	-2.04800E+1	1.89840E+1
