
-5.00000E-1	5.49600E+0	1.56900E+0
-4.90000E-1	5.49700E+0	1.56100E+0
-4.80000E-1	5.50200E+0	1.56700E+0
-4.70000E-1	5.50400E+0	1.57100E+0
-4.60000E-1	5.50800E+0	1.57300E+0
-4.50000E-1	5.51200E+0	1.56900E+0
-4.40000E-1	5.51700E+0	1.56800E+0
-4.30000E-1	5.52000E+0	1.58100E+0
-4.20000E-1	5.52300E+0	1.56600E+0
-4.10000E-1	5.52700E+0	1.56900E+0
-4.00000E-1	5.53000E+0	1.57200E+0
-3.90000E-1	5.53600E+0	1.56900E+0
-3.80000E-1	5.54000E+0	1.57900E+0
-3.70000E-1	5.54500E+0	1.57100E+0
-3.60000E-1	5.54800E+0	1.57500E+0
-3.50000E-1	5.55300E+0	1.58200E+0
-3.40000E-1	5.55600E+0	1.57600E+0
-3.30000E-1	5.56200E+0	1.57700E+0
-3.20000E-1	5.56600E+0	1.57800E+0
-3.10000E-1	5.57100E+0	1.57300E+0
-3.00000E-1	5.57400E+0	1.57700E+0
-2.90000E-1	5.57900E+0	1.57700E+0
-2.80000E-1	5.58500E+0	1.58200E+0
-2.70000E-1	5.59000E+0	1.57800E+0
-2.60000E-1	5.59400E+0	1.57500E+0
-2.50000E-1	5.60200E+0	1.58500E+0
-2.40000E-1	5.60600E+0	1.58700E+0
-2.30000E-1	5.61300E+0	1.57600E+0
-2.20000E-1	5.61700E+0	1.57700E+0
-2.10000E-1	5.62300E+0	1.59300E+0
-2.00000E-1	5.62800E+0	1.60500E+0
-1.90000E-1	5.63600E+0	1.59300E+0
-1.80000E-1	5.64200E+0	1.59000E+0
-1.70000E-1	5.64700E+0	1.59600E+0
-1.60000E-1	5.65600E+0	1.59100E+0
-1.50000E-1	5.66200E+0	1.61100E+0
-1.40000E-1	5.66900E+0	1.60700E+0
-1.30000E-1	5.67600E+0	1.60100E+0
-1.20000E-1	5.68200E+0	1.60000E+0
-1.10000E-1	5.69000E+0	1.60300E+0
-1.00000E-1	5.69800E+0	1.60600E+0
-9.00000E-2	5.70600E+0	1.61000E+0
-8.00000E-2	5.71500E+0	1.60200E+0
-7.00000E-2	5.72100E+0	1.61100E+0
-6.00000E-2	5.73100E+0	1.61000E+0
-5.00000E-2	5.73800E+0	1.61200E+0
-4.00000E-2	5.74600E+0	1.61100E+0
-3.00000E-2	5.75600E+0	1.61300E+0
-2.00000E-2	5.76500E+0	1.61300E+0
-1.00000E-2	5.77400E+0	1.62700E+0
0.00000E+0	5.78300E+0	1.62000E+0
1.00000E-2	5.79500E+0	1.62300E+0
2.00000E-2	5.80500E+0	1.62400E+0
3.00000E-2	5.81700E+0	1.62200E+0
4.00000E-2	5.82800E+0	1.62500E+0
5.00000E-2	5.84000E+0	1.64000E+0
6.00000E-2	5.85100E+0	1.63500E+0
7.00000E-2	5.86400E+0	1.63000E+0
8.00000E-2	5.87300E+0	1.63600E+0
9.00000E-2	5.88400E+0	1.64400E+0
1.00000E-1	5.89900E+0	1.63700E+0
